customer_id,status,flag
CUST008353,No,0
CUST008354,No,0
CUST008355,No,0
CUST008356,No,0
CUST008357,Yes,1
CUST008358,No,0
CUST008359,Yes,1
CUST008360,No,0
CUST008361,No,0
CUST008362,No,0
CUST008363,Yes,1
CUST008364,Yes,1
CUST008365,No,0
CUST008366,No,0
CUST008367,No,0
CUST008368,No,0
CUST008369,No,0
CUST008370,Yes,1
CUST008371,Yes,1
CUST008372,No,0
CUST008373,No,0
CUST008374,No,0
CUST008375,No,0
CUST008376,No,0
CUST008377,Yes,1
CUST008378,No,0
CUST008379,No,0
CUST008380,No,0
CUST008381,No,0
CUST008382,Yes,1
CUST008383,No,0
CUST008384,No,0
CUST008385,No,0
CUST008386,No,0
CUST008387,No,0
CUST008388,No,0
CUST008389,No,0
CUST008390,Yes,1
CUST008391,No,0
CUST008392,Yes,1
CUST008393,No,0
CUST008394,No,0
CUST008395,No,0
CUST008396,No,0
CUST008397,No,0
CUST008398,Yes,1
CUST008399,No,0
CUST008400,No,0
CUST008401,No,0
CUST008402,No,0
CUST008403,No,0
CUST008404,No,0
CUST008405,No,0
CUST008406,No,0
CUST008407,Yes,1
CUST008408,No,0
CUST008409,No,0
CUST008410,No,0
CUST008411,No,0
CUST008412,No,0
CUST008413,No,0
CUST008414,No,0
CUST008415,Yes,1
CUST008416,Yes,1
CUST008417,Yes,1
CUST008418,No,0
CUST008419,No,0
CUST008420,Yes,1
CUST008421,No,0
CUST008422,Yes,1
CUST008423,No,0
CUST008424,Yes,1
CUST008425,Yes,1
CUST008426,No,0
CUST008427,Yes,1
CUST008428,No,0
CUST008429,Yes,1
CUST008430,Yes,1
CUST008431,No,0
CUST008432,No,0
CUST008433,Yes,1
CUST008434,No,0
CUST008435,No,0
CUST008436,Yes,1
CUST008437,No,0
CUST008438,Yes,1
CUST008439,No,0
CUST008440,No,0
CUST008441,Yes,1
CUST008442,Yes,1
CUST008443,No,0
CUST008444,No,0
CUST008445,Yes,1
CUST008446,No,0
CUST008447,No,0
CUST008448,No,0
CUST008449,Yes,1
CUST008450,No,0
CUST008451,No,0
CUST008452,No,0
CUST008453,No,0
CUST008454,No,0
CUST008455,No,0
CUST008456,Yes,1
CUST008457,No,0
CUST008458,No,0
CUST008459,No,0
CUST008460,No,0
CUST008461,No,0
CUST008462,No,0
CUST008463,No,0
CUST008464,No,0
CUST008465,No,0
CUST008466,No,0
CUST008467,Yes,1
CUST008468,No,0
CUST008469,No,0
CUST008470,Yes,1
CUST008471,Yes,1
CUST008472,Yes,1
CUST008473,No,0
CUST008474,Yes,1
CUST008475,No,0
CUST008476,No,0
CUST008477,Yes,1
CUST008478,No,0
CUST008479,No,0
CUST008480,No,0
CUST008481,Yes,1
CUST008482,Yes,1
CUST008483,No,0
CUST008484,No,0
CUST008485,No,0
CUST008486,No,0
CUST008487,Yes,1
CUST008488,No,0
CUST008489,Yes,1
CUST008490,No,0
CUST008491,No,0
CUST008492,No,0
CUST008493,Yes,1
CUST008494,No,0
CUST008495,Yes,1
CUST008496,No,0
CUST008497,No,0
CUST008498,No,0
CUST008499,Yes,1
CUST008500,Yes,1
CUST008501,Yes,1
CUST008502,Yes,1
CUST008503,No,0
CUST008504,No,0
CUST008505,Yes,1
CUST008506,No,0
CUST008507,Yes,1
CUST008508,No,0
CUST008509,No,0
CUST008510,Yes,1
CUST008511,No,0
CUST008512,No,0
CUST008513,No,0
CUST008514,No,0
CUST008515,Yes,1
CUST008516,Yes,1
CUST008517,No,0
CUST008518,No,0
CUST008519,No,0
CUST008520,No,0
CUST008521,No,0
CUST008522,No,0
CUST008523,No,0
CUST008524,Yes,1
CUST008525,No,0
CUST008526,Yes,1
CUST008527,No,0
CUST008528,No,0
CUST008529,No,0
CUST008530,No,0
CUST008531,No,0
CUST008532,Yes,1
CUST008533,No,0
CUST008534,No,0
CUST008535,No,0
CUST008536,Yes,1
CUST008537,Yes,1
CUST008538,No,0
CUST008539,No,0
CUST008540,No,0
CUST008541,No,0
CUST008542,No,0
CUST008543,No,0
CUST008544,No,0
CUST008545,No,0
CUST008546,No,0
CUST008547,No,0
CUST008548,Yes,1
CUST008549,No,0
CUST008550,Yes,1
CUST008551,No,0
CUST008552,Yes,1
CUST008553,No,0
CUST008554,No,0
CUST008555,No,0
CUST008556,No,0
CUST008557,Yes,1
CUST008558,No,0
CUST008559,No,0
CUST008560,No,0
CUST008561,Yes,1
CUST008562,No,0
CUST008563,No,0
CUST008564,No,0
CUST008565,No,0
CUST008566,No,0
CUST008567,No,0
CUST008568,No,0
CUST008569,No,0
CUST008570,No,0
CUST008571,No,0
CUST008572,Yes,1
CUST008573,Yes,1
CUST008574,Yes,1
CUST008575,No,0
CUST008576,Yes,1
CUST008577,No,0
CUST008578,Yes,1
CUST008579,No,0
CUST008580,Yes,1
CUST008581,No,0
CUST008582,No,0
CUST008583,No,0
CUST008584,Yes,1
CUST008585,Yes,1
CUST008586,No,0
CUST008587,No,0
CUST008588,No,0
CUST008589,No,0
CUST008590,No,0
CUST008591,No,0
CUST008592,Yes,1
CUST008593,No,0
CUST008594,No,0
CUST008595,No,0
CUST008596,No,0
CUST008597,Yes,1
CUST008598,Yes,1
CUST008599,No,0
CUST008600,No,0
CUST008601,No,0
CUST008602,No,0
CUST008603,No,0
CUST008604,Yes,1
CUST008605,No,0
CUST008606,Yes,1
CUST008607,No,0
CUST008608,Yes,1
CUST008609,No,0
CUST008610,No,0
CUST008611,No,0
CUST008612,No,0
CUST008613,No,0
CUST008614,Yes,1
CUST008615,No,0
CUST008616,No,0
CUST008617,No,0
CUST008618,Yes,1
CUST008619,Yes,1
CUST008620,Yes,1
CUST008621,No,0
CUST008622,Yes,1
CUST008623,No,0
CUST008624,No,0
CUST008625,Yes,1
CUST008626,No,0
CUST008627,No,0
CUST008628,No,0
CUST008629,No,0
CUST008630,No,0
CUST008631,No,0
CUST008632,Yes,1
CUST008633,Yes,1
CUST008634,No,0
CUST008635,No,0
CUST008636,No,0
CUST008637,No,0
CUST008638,No,0
CUST008639,No,0
CUST008640,No,0
CUST008641,No,0
CUST008642,Yes,1
CUST008643,No,0
CUST008644,Yes,1
CUST008645,No,0
CUST008646,No,0
CUST008647,Yes,1
CUST008648,Yes,1
CUST008649,No,0
CUST008650,No,0
CUST008651,No,0
CUST008652,No,0
CUST008653,Yes,1
CUST008654,No,0
CUST008655,No,0
CUST008656,Yes,1
CUST008657,No,0
CUST008658,No,0
CUST008659,No,0
CUST008660,No,0
CUST008661,Yes,1
CUST008662,No,0
CUST008663,No,0
CUST008664,No,0
CUST008665,No,0
CUST008666,Yes,1
CUST008667,No,0
CUST008668,Yes,1
CUST008669,No,0
CUST008670,No,0
CUST008671,No,0
CUST008672,Yes,1
CUST008673,Yes,1
CUST008674,Yes,1
CUST008675,Yes,1
CUST008676,No,0
CUST008677,Yes,1
CUST008678,No,0
CUST008679,No,0
CUST008680,Yes,1
CUST008681,Yes,1
CUST008682,No,0
CUST008683,Yes,1
CUST008684,No,0
CUST008685,Yes,1
CUST008686,No,0
CUST008687,No,0
CUST008688,Yes,1
CUST008689,Yes,1
CUST008690,Yes,1
CUST008691,No,0
CUST008692,No,0
CUST008693,No,0
CUST008694,Yes,1
CUST008695,No,0
CUST008696,No,0
CUST008697,No,0
CUST008698,No,0
CUST008699,No,0
CUST008700,No,0
CUST008701,No,0
CUST008702,No,0
CUST008703,Yes,1
CUST008704,No,0
CUST008705,No,0
CUST008706,Yes,1
CUST008707,No,0
CUST008708,Yes,1
CUST008709,Yes,1
CUST008710,No,0
CUST008711,No,0
CUST008712,No,0
CUST008713,No,0
CUST008714,No,0
CUST008715,No,0
CUST008716,No,0
CUST008717,No,0
CUST008718,No,0
CUST008719,No,0
CUST008720,No,0
CUST008721,No,0
CUST008722,No,0
CUST008723,Yes,1
CUST008724,No,0
CUST008725,No,0
CUST008726,No,0
CUST008727,No,0
CUST008728,No,0
CUST008729,No,0
CUST008730,Yes,1
CUST008731,No,0
CUST008732,No,0
CUST008733,No,0
CUST008734,No,0
CUST008735,Yes,1
CUST008736,No,0
CUST008737,No,0
CUST008738,Yes,1
CUST008739,Yes,1
CUST008740,No,0
CUST008741,Yes,1
CUST008742,No,0
CUST008743,No,0
CUST008744,Yes,1
CUST008745,No,0
CUST008746,No,0
CUST008747,No,0
CUST008748,No,0
CUST008749,Yes,1
CUST008750,Yes,1
CUST008751,No,0
CUST008752,Yes,1
CUST008753,Yes,1
CUST008754,Yes,1
CUST008755,No,0
CUST008756,No,0
CUST008757,No,0
CUST008758,No,0
CUST008759,Yes,1
CUST008760,No,0
CUST008761,Yes,1
CUST008762,No,0
CUST008763,No,0
CUST008764,No,0
CUST008765,Yes,1
CUST008766,No,0
CUST008767,No,0
CUST008768,Yes,1
CUST008769,No,0
CUST008770,Yes,1
CUST008771,Yes,1
CUST008772,Yes,1
CUST008773,No,0
CUST008774,No,0
CUST008775,No,0
CUST008776,Yes,1
CUST008777,No,0
CUST008778,Yes,1
CUST008779,No,0
CUST008780,Yes,1
CUST008781,Yes,1
CUST008782,No,0
CUST008783,No,0
CUST008784,No,0
CUST008785,No,0
CUST008786,No,0
CUST008787,No,0
CUST008788,No,0
CUST008789,Yes,1
CUST008790,No,0
CUST008791,No,0
CUST008792,No,0
CUST008793,No,0
CUST008794,Yes,1
CUST008795,No,0
CUST008796,No,0
CUST008797,Yes,1
CUST008798,Yes,1
CUST008799,Yes,1
CUST008800,No,0
CUST008801,No,0
CUST008802,No,0
CUST008803,No,0
CUST008804,No,0
CUST008805,No,0
CUST008806,No,0
CUST008807,Yes,1
CUST008808,No,0
CUST008809,Yes,1
CUST008810,Yes,1
CUST008811,Yes,1
CUST008812,No,0
CUST008813,No,0
CUST008814,Yes,1
CUST008815,No,0
CUST008816,No,0
CUST008817,No,0
CUST008818,Yes,1
CUST008819,No,0
CUST008820,No,0
CUST008821,Yes,1
CUST008822,No,0
CUST008823,Yes,1
CUST008824,Yes,1
CUST008825,No,0
CUST008826,Yes,1
CUST008827,No,0
CUST008828,No,0
CUST008829,No,0
CUST008830,No,0
CUST008831,No,0
CUST008832,Yes,1
CUST008833,No,0
CUST008834,No,0
CUST008835,No,0
CUST008836,No,0
CUST008837,No,0
CUST008838,No,0
CUST008839,No,0
CUST008840,No,0
CUST008841,No,0
CUST008842,No,0
CUST008843,Yes,1
CUST008844,No,0
CUST008845,Yes,1
CUST008846,No,0
CUST008847,No,0
CUST008848,No,0
CUST008849,No,0
CUST008850,Yes,1
CUST008851,No,0
CUST008852,No,0
CUST008853,Yes,1
CUST008854,No,0
CUST008855,No,0
CUST008856,Yes,1
CUST008857,Yes,1
CUST008858,No,0
CUST008859,No,0
CUST008860,No,0
CUST008861,No,0
CUST008862,No,0
CUST008863,No,0
CUST008864,No,0
CUST008865,Yes,1
CUST008866,No,0
CUST008867,No,0
CUST008868,No,0
CUST008869,No,0
CUST008870,No,0
CUST008871,No,0
CUST008872,Yes,1
CUST008873,No,0
CUST008874,Yes,1
CUST008875,No,0
CUST008876,Yes,1
CUST008877,Yes,1
CUST008878,Yes,1
CUST008879,No,0
CUST008880,No,0
CUST008881,No,0
CUST008882,No,0
CUST008883,Yes,1
CUST008884,No,0
CUST008885,No,0
CUST008886,No,0
CUST008887,Yes,1
CUST008888,No,0
CUST008889,Yes,1
CUST008890,Yes,1
CUST008891,Yes,1
CUST008892,No,0
CUST008893,No,0
CUST008894,No,0
CUST008895,Yes,1
CUST008896,Yes,1
CUST008897,No,0
CUST008898,No,0
CUST008899,Yes,1
CUST008900,No,0
CUST008901,No,0
CUST008902,No,0
CUST008903,No,0
CUST008904,No,0
CUST008905,No,0
CUST008906,No,0
CUST008907,No,0
CUST008908,No,0
CUST008909,No,0
CUST008910,No,0
CUST008911,No,0
CUST008912,No,0
CUST008913,No,0
CUST008914,No,0
CUST008915,Yes,1
CUST008916,No,0
CUST008917,No,0
CUST008918,No,0
CUST008919,Yes,1
CUST008920,No,0
CUST008921,No,0
CUST008922,Yes,1
CUST008923,No,0
CUST008924,No,0
CUST008925,Yes,1
CUST008926,No,0
CUST008927,No,0
CUST008928,No,0
CUST008929,Yes,1
CUST008930,No,0
CUST008931,No,0
CUST008932,Yes,1
CUST008933,Yes,1
CUST008934,No,0
CUST008935,No,0
CUST008936,No,0
CUST008937,Yes,1
CUST008938,No,0
CUST008939,No,0
CUST008940,No,0
CUST008941,No,0
CUST008942,No,0
CUST008943,No,0
CUST008944,No,0
CUST008945,Yes,1
CUST008946,No,0
CUST008947,No,0
CUST008948,No,0
CUST008949,Yes,1
CUST008950,No,0
CUST008951,No,0
CUST008952,No,0
CUST008953,Yes,1
CUST008954,No,0
CUST008955,No,0
CUST008956,No,0
CUST008957,Yes,1
CUST008958,No,0
CUST008959,No,0
CUST008960,No,0
CUST008961,No,0
CUST008962,No,0
CUST008963,No,0
CUST008964,Yes,1
CUST008965,No,0
CUST008966,No,0
CUST008967,No,0
CUST008968,No,0
CUST008969,No,0
CUST008970,Yes,1
CUST008971,Yes,1
CUST008972,No,0
CUST008973,Yes,1
CUST008974,Yes,1
CUST008975,No,0
CUST008976,No,0
CUST008977,No,0
CUST008978,No,0
CUST008979,No,0
CUST008980,Yes,1
CUST008981,No,0
CUST008982,No,0
CUST008983,No,0
CUST008984,No,0
CUST008985,Yes,1
CUST008986,No,0
CUST008987,Yes,1
CUST008988,No,0
CUST008989,No,0
CUST008990,No,0
CUST008991,Yes,1
CUST008992,Yes,1
CUST008993,No,0
CUST008994,No,0
CUST008995,No,0
CUST008996,No,0
CUST008997,No,0
CUST008998,No,0
CUST008999,Yes,1
CUST009000,No,0
CUST009001,No,0
CUST009002,No,0
CUST009003,No,0
CUST009004,Yes,1
CUST009005,No,0
CUST009006,No,0
CUST009007,No,0
CUST009008,No,0
CUST009009,No,0
CUST009010,No,0
CUST009011,No,0
CUST009012,No,0
CUST009013,No,0
CUST009014,No,0
CUST009015,No,0
CUST009016,Yes,1
CUST009017,Yes,1
CUST009018,No,0
CUST009019,Yes,1
CUST009020,No,0
CUST009021,Yes,1
CUST009022,No,0
CUST009023,No,0
CUST009024,No,0
CUST009025,No,0
CUST009026,No,0
CUST009027,No,0
CUST009028,No,0
CUST009029,No,0
CUST009030,No,0
CUST009031,No,0
CUST009032,No,0
CUST009033,No,0
CUST009034,No,0
CUST009035,No,0
CUST009036,No,0
CUST009037,Yes,1
CUST009038,No,0
CUST009039,No,0
CUST009040,Yes,1
CUST009041,Yes,1
CUST009042,Yes,1
CUST009043,No,0
CUST009044,Yes,1
CUST009045,No,0
CUST009046,No,0
CUST009047,No,0
CUST009048,No,0
CUST009049,No,0
CUST009050,No,0
CUST009051,No,0
CUST009052,No,0
CUST009053,No,0
CUST009054,Yes,1
CUST009055,Yes,1
CUST009056,No,0
CUST009057,No,0
CUST009058,Yes,1
CUST009059,No,0
CUST009060,Yes,1
CUST009061,No,0
CUST009062,No,0
CUST009063,No,0
CUST009064,No,0
CUST009065,No,0
CUST009066,No,0
CUST009067,No,0
CUST009068,No,0
CUST009069,Yes,1
CUST009070,No,0
CUST009071,No,0
CUST009072,No,0
CUST009073,Yes,1
CUST009074,No,0
CUST009075,No,0
CUST009076,No,0
CUST009077,No,0
CUST009078,No,0
CUST009079,No,0
CUST009080,Yes,1
CUST009081,No,0
CUST009082,No,0
CUST009083,Yes,1
CUST009084,No,0
CUST009085,Yes,1
CUST009086,Yes,1
CUST009087,Yes,1
CUST009088,No,0
CUST009089,No,0
CUST009090,No,0
CUST009091,No,0
CUST009092,Yes,1
CUST009093,No,0
CUST009094,No,0
CUST009095,Yes,1
CUST009096,No,0
CUST009097,No,0
CUST009098,Yes,1
CUST009099,No,0
CUST009100,No,0
CUST009101,No,0
CUST009102,No,0
CUST009103,Yes,1
CUST009104,Yes,1
CUST009105,Yes,1
CUST009106,No,0
CUST009107,Yes,1
CUST009108,No,0
CUST009109,No,0
CUST009110,No,0
CUST009111,No,0
CUST009112,No,0
CUST009113,No,0
CUST009114,No,0
CUST009115,No,0
CUST009116,No,0
CUST009117,No,0
CUST009118,No,0
CUST009119,No,0
CUST009120,No,0
CUST009121,No,0
CUST009122,No,0
CUST009123,No,0
CUST009124,No,0
CUST009125,No,0
CUST009126,No,0
CUST009127,Yes,1
CUST009128,Yes,1
CUST009129,No,0
CUST009130,No,0
CUST009131,Yes,1
CUST009132,Yes,1
CUST009133,No,0
CUST009134,Yes,1
CUST009135,No,0
CUST009136,No,0
CUST009137,No,0
CUST009138,No,0
CUST009139,No,0
CUST009140,No,0
CUST009141,No,0
CUST009142,Yes,1
CUST009143,No,0
CUST009144,No,0
CUST009145,No,0
CUST009146,No,0
CUST009147,Yes,1
CUST009148,No,0
CUST009149,No,0
CUST009150,No,0
CUST009151,No,0
CUST009152,No,0
CUST009153,Yes,1
CUST009154,Yes,1
CUST009155,Yes,1
CUST009156,No,0
CUST009157,No,0
CUST009158,No,0
CUST009159,No,0
CUST009160,Yes,1
CUST009161,No,0
CUST009162,No,0
CUST009163,No,0
CUST009164,No,0
CUST009165,No,0
CUST009166,No,0
CUST009167,No,0
CUST009168,Yes,1
CUST009169,Yes,1
CUST009170,Yes,1
CUST009171,Yes,1
CUST009172,No,0
CUST009173,Yes,1
CUST009174,Yes,1
CUST009175,Yes,1
CUST009176,No,0
CUST009177,Yes,1
CUST009178,No,0
CUST009179,No,0
CUST009180,Yes,1
CUST009181,No,0
CUST009182,No,0
CUST009183,Yes,1
CUST009184,No,0
CUST009185,No,0
CUST009186,No,0
CUST009187,No,0
CUST009188,Yes,1
CUST009189,No,0
CUST009190,No,0
CUST009191,No,0
CUST009192,Yes,1
CUST009193,No,0
CUST009194,No,0
CUST009195,No,0
CUST009196,No,0
CUST009197,No,0
CUST009198,No,0
CUST009199,No,0
CUST009200,No,0
CUST009201,No,0
CUST009202,No,0
CUST009203,No,0
CUST009204,No,0
CUST009205,No,0
CUST009206,Yes,1
CUST009207,No,0
CUST009208,No,0
CUST009209,No,0
CUST009210,No,0
CUST009211,No,0
CUST009212,No,0
CUST009213,Yes,1
CUST009214,No,0
CUST009215,Yes,1
CUST009216,No,0
CUST009217,No,0
CUST009218,No,0
CUST009219,No,0
CUST009220,Yes,1
CUST009221,Yes,1
CUST009222,No,0
CUST009223,No,0
CUST009224,No,0
CUST009225,No,0
CUST009226,No,0
CUST009227,No,0
CUST009228,No,0
CUST009229,No,0
CUST009230,No,0
CUST009231,No,0
CUST009232,No,0
CUST009233,No,0
CUST009234,No,0
CUST009235,No,0
CUST009236,No,0
CUST009237,Yes,1
CUST009238,Yes,1
CUST009239,Yes,1
CUST009240,No,0
CUST009241,No,0
CUST009242,No,0
CUST009243,No,0
CUST009244,No,0
CUST009245,No,0
CUST009246,No,0
CUST009247,No,0
CUST009248,No,0
CUST009249,No,0
CUST009250,No,0
CUST009251,Yes,1
CUST009252,No,0
CUST009253,No,0
CUST009254,No,0
CUST009255,No,0
CUST009256,No,0
CUST009257,No,0
CUST009258,Yes,1
CUST009259,No,0
CUST009260,Yes,1
CUST009261,No,0
CUST009262,No,0
CUST009263,No,0
CUST009264,No,0
CUST009265,No,0
CUST009266,Yes,1
CUST009267,No,0
CUST009268,No,0
CUST009269,Yes,1
CUST009270,No,0
CUST009271,Yes,1
CUST009272,No,0
CUST009273,No,0
CUST009274,No,0
CUST009275,No,0
CUST009276,Yes,1
CUST009277,No,0
CUST009278,No,0
CUST009279,Yes,1
CUST009280,No,0
CUST009281,No,0
CUST009282,No,0
CUST009283,No,0
CUST009284,Yes,1
CUST009285,No,0
CUST009286,No,0
CUST009287,No,0
CUST009288,No,0
CUST009289,No,0
CUST009290,Yes,1
CUST009291,No,0
CUST009292,No,0
CUST009293,No,0
CUST009294,No,0
CUST009295,No,0
CUST009296,No,0
CUST009297,No,0
CUST009298,No,0
CUST009299,No,0
CUST009300,Yes,1
CUST009301,Yes,1
CUST009302,Yes,1
CUST009303,No,0
CUST009304,No,0
CUST009305,No,0
CUST009306,No,0
CUST009307,Yes,1
CUST009308,No,0
CUST009309,Yes,1
CUST009310,No,0
CUST009311,Yes,1
CUST009312,Yes,1
CUST009313,No,0
CUST009314,Yes,1
CUST009315,No,0
CUST009316,No,0
CUST009317,No,0
CUST009318,No,0
CUST009319,No,0
CUST009320,No,0
CUST009321,No,0
CUST009322,No,0
CUST009323,No,0
CUST009324,Yes,1
CUST009325,Yes,1
CUST009326,No,0
CUST009327,No,0
CUST009328,Yes,1
CUST009329,No,0
CUST009330,No,0
CUST009331,No,0
CUST009332,No,0
CUST009333,No,0
CUST009334,No,0
CUST009335,No,0
CUST009336,No,0
CUST009337,No,0
CUST009338,No,0
CUST009339,Yes,1
CUST009340,No,0
CUST009341,No,0
CUST009342,No,0
CUST009343,No,0
CUST009344,No,0
CUST009345,Yes,1
CUST009346,No,0
CUST009347,No,0
CUST009348,No,0
CUST009349,No,0
CUST009350,No,0
CUST009351,Yes,1
CUST009352,No,0
CUST009353,No,0
CUST009354,Yes,1
CUST009355,Yes,1
CUST009356,No,0
CUST009357,No,0
CUST009358,No,0
CUST009359,No,0
CUST009360,No,0
CUST009361,No,0
CUST009362,No,0
CUST009363,No,0
CUST009364,Yes,1
CUST009365,Yes,1
CUST009366,No,0
CUST009367,Yes,1
CUST009368,No,0
CUST009369,No,0
CUST009370,No,0
CUST009371,No,0
CUST009372,Yes,1
CUST009373,Yes,1
CUST009374,No,0
CUST009375,Yes,1
CUST009376,No,0
CUST009377,No,0
CUST009378,No,0
CUST009379,No,0
CUST009380,Yes,1
CUST009381,Yes,1
CUST009382,No,0
CUST009383,No,0
CUST009384,No,0
CUST009385,Yes,1
CUST009386,No,0
CUST009387,No,0
CUST009388,Yes,1
CUST009389,No,0
CUST009390,No,0
CUST009391,No,0
CUST009392,No,0
CUST009393,Yes,1
CUST009394,No,0
CUST009395,No,0
CUST009396,Yes,1
CUST009397,Yes,1
CUST009398,Yes,1
CUST009399,No,0
CUST009400,Yes,1
CUST009401,No,0
CUST009402,Yes,1
CUST009403,No,0
CUST009404,Yes,1
CUST009405,No,0
CUST009406,No,0
CUST009407,No,0
CUST009408,No,0
CUST009409,No,0
CUST009410,No,0
CUST009411,Yes,1
CUST009412,No,0
CUST009413,No,0
CUST009414,Yes,1
CUST009415,Yes,1
CUST009416,No,0
CUST009417,Yes,1
CUST009418,No,0
CUST009419,No,0
CUST009420,No,0
CUST009421,No,0
CUST009422,No,0
CUST009423,No,0
CUST009424,Yes,1
CUST009425,No,0
CUST009426,No,0
CUST009427,No,0
CUST009428,No,0
CUST009429,No,0
CUST009430,No,0
CUST009431,No,0
CUST009432,Yes,1
CUST009433,No,0
CUST009434,No,0
CUST009435,Yes,1
CUST009436,No,0
CUST009437,No,0
CUST009438,Yes,1
CUST009439,Yes,1
CUST009440,No,0
CUST009441,No,0
CUST009442,Yes,1
CUST009443,Yes,1
CUST009444,No,0
CUST009445,No,0
CUST009446,Yes,1
CUST009447,No,0
CUST009448,No,0
CUST009449,No,0
CUST009450,Yes,1
CUST009451,Yes,1
CUST009452,No,0
CUST009453,No,0
CUST009454,Yes,1
CUST009455,No,0
CUST009456,Yes,1
CUST009457,Yes,1
CUST009458,No,0
CUST009459,No,0
CUST009460,Yes,1
CUST009461,No,0
CUST009462,Yes,1
CUST009463,No,0
CUST009464,No,0
CUST009465,No,0
CUST009466,No,0
CUST009467,No,0
CUST009468,No,0
CUST009469,No,0
CUST009470,No,0
CUST009471,No,0
CUST009472,No,0
CUST009473,No,0
CUST009474,No,0
CUST009475,No,0
CUST009476,No,0
CUST009477,No,0
CUST009478,No,0
CUST009479,No,0
CUST009480,No,0
CUST009481,No,0
CUST009482,No,0
CUST009483,No,0
CUST009484,No,0
CUST009485,No,0
CUST009486,No,0
CUST009487,Yes,1
CUST009488,Yes,1
CUST009489,Yes,1
CUST009490,No,0
CUST009491,No,0
CUST009492,Yes,1
CUST009493,No,0
CUST009494,Yes,1
CUST009495,No,0
CUST009496,No,0
CUST009497,No,0
CUST009498,Yes,1
CUST009499,No,0
CUST009500,No,0
CUST009501,Yes,1
CUST009502,No,0
CUST009503,No,0
CUST009504,No,0
CUST009505,No,0
CUST009506,No,0
CUST009507,Yes,1
CUST009508,No,0
CUST009509,Yes,1
CUST009510,No,0
CUST009511,No,0
CUST009512,No,0
CUST009513,Yes,1
CUST009514,No,0
CUST009515,No,0
CUST009516,Yes,1
CUST009517,No,0
CUST009518,No,0
CUST009519,No,0
CUST009520,No,0
CUST009521,No,0
CUST009522,No,0
CUST009523,No,0
CUST009524,No,0
CUST009525,No,0
CUST009526,No,0
CUST009527,No,0
CUST009528,Yes,1
CUST009529,No,0
CUST009530,No,0
CUST009531,Yes,1
CUST009532,No,0
CUST009533,No,0
CUST009534,No,0
CUST009535,No,0
CUST009536,No,0
CUST009537,No,0
CUST009538,No,0
CUST009539,Yes,1
CUST009540,No,0
CUST009541,Yes,1
CUST009542,No,0
CUST009543,No,0
CUST009544,No,0
CUST009545,No,0
CUST009546,Yes,1
CUST009547,Yes,1
CUST009548,Yes,1
CUST009549,Yes,1
CUST009550,No,0
CUST009551,Yes,1
CUST009552,No,0
CUST009553,No,0
CUST009554,No,0
CUST009555,No,0
CUST009556,No,0
CUST009557,Yes,1
CUST009558,No,0
CUST009559,No,0
CUST009560,No,0
CUST009561,No,0
CUST009562,No,0
CUST009563,No,0
CUST009564,No,0
CUST009565,Yes,1
CUST009566,Yes,1
CUST009567,No,0
CUST009568,No,0
CUST009569,No,0
CUST009570,No,0
CUST009571,No,0
CUST009572,Yes,1
CUST009573,Yes,1
CUST009574,Yes,1
CUST009575,No,0
CUST009576,No,0
CUST009577,No,0
CUST009578,No,0
CUST009579,Yes,1
CUST009580,Yes,1
CUST009581,No,0
CUST009582,No,0
CUST009583,Yes,1
CUST009584,Yes,1
CUST009585,No,0
CUST009586,No,0
CUST009587,Yes,1
CUST009588,No,0
CUST009589,No,0
CUST009590,No,0
CUST009591,No,0
CUST009592,Yes,1
CUST009593,No,0
CUST009594,Yes,1
CUST009595,Yes,1
CUST009596,No,0
CUST009597,No,0
CUST009598,Yes,1
CUST009599,Yes,1
CUST009600,No,0
CUST009601,Yes,1
CUST009602,No,0
CUST009603,No,0
CUST009604,Yes,1
CUST009605,No,0
CUST009606,No,0
CUST009607,No,0
CUST009608,Yes,1
CUST009609,No,0
CUST009610,No,0
CUST009611,No,0
CUST009612,Yes,1
CUST009613,No,0
CUST009614,Yes,1
CUST009615,No,0
CUST009616,No,0
CUST009617,No,0
CUST009618,No,0
CUST009619,No,0
CUST009620,Yes,1
CUST009621,Yes,1
CUST009622,Yes,1
CUST009623,Yes,1
CUST009624,No,0
CUST009625,No,0
CUST009626,Yes,1
CUST009627,No,0
CUST009628,No,0
CUST009629,No,0
CUST009630,Yes,1
CUST009631,Yes,1
CUST009632,No,0
CUST009633,No,0
CUST009634,No,0
CUST009635,No,0
CUST009636,Yes,1
CUST009637,No,0
CUST009638,Yes,1
CUST009639,No,0
CUST009640,Yes,1
CUST009641,No,0
CUST009642,No,0
CUST009643,No,0
CUST009644,No,0
CUST009645,Yes,1
CUST009646,No,0
CUST009647,No,0
CUST009648,Yes,1
CUST009649,Yes,1
CUST009650,Yes,1
CUST009651,No,0
CUST009652,No,0
CUST009653,Yes,1
CUST009654,Yes,1
CUST009655,No,0
CUST009656,No,0
CUST009657,No,0
CUST009658,Yes,1
CUST009659,No,0
CUST009660,No,0
CUST009661,No,0
CUST009662,No,0
CUST009663,Yes,1
CUST009664,Yes,1
CUST009665,Yes,1
CUST009666,No,0
CUST009667,No,0
CUST009668,No,0
CUST009669,No,0
CUST009670,No,0
CUST009671,No,0
CUST009672,No,0
CUST009673,Yes,1
CUST009674,No,0
CUST009675,No,0
CUST009676,No,0
